CARRIER,CODE,NAME
GOSU,CT3,CHINA - THAILAND - VIETNAM SERVICE 3
GOSU,CVX,CHINA - VIETNAM EXPRESS LINE
GOSU,CWX,CHINA - WEST INDIA EXPRESS SERVICE
GOSU,FAX,FAR EAST - AFRICA EXPRESS LINE
GOSU,FA2,FAR EAST - AFRICA EXPRESS LINE SERVICE 2
GOSU,GKC,KOLKATA - CHITTAGONG EXPRESS SHUTTLE SERVICE
GOSU,IAX,INDIA EAST AFRICA EXPRESS SERVICE
GOSU,ITS,INDONESIA THAILAND EXPRESS SERVICE
GOSU,IVX,INDIA VIETNAM EXPRESS SERVICE
GOSU,KRX,KOREA EXPRESS SERVICE
GOSU,KYX,KENYA EXPRESS SERVICE
GOSU,MVS,MALDIVES EXPRESS SERVICE
GOSU,NIX,NEW INDIA EXPRESS SERVICE
GOSU,NPX,CHINA - PHILIPPINES - EXPRESS SERVICE
GOSU,N2A,NEW ZEALAND - AUSTRALIA SERVICE
GOSU,SA1,FAR EAST - SOUTH AFRICA EXPRESS SERVICE
GOSU,SA2,FAR EAST - SOUTH AFRICA EXPRESS SERVICE 2
GOSU,TFX,THAILAND - FREMANTLE - EXPRESS SERVICE
GOSU,TZX,TANZANIA EXPRESS SERVICE
GOSU,VEC,VEHICLE CARRIER SERVICE
GOSU,VE1,VEHICLE CARRIER SERVICE 1
GOSU,VMS,VIETNAM - MALAYSIA SERVICE
GRIU,CEX,NORTH EUROPE - WEST AFRICA CENTRAL EXPRESS SERVICE
GRIU,SAM-XPS,NORTH EUROPE - SOUTH AMERICA SERVICE
GRIU,SEX,NORTH EUROPE - WEST AFRICA SOUTHERN  EXPRESS SERVICE
HDMU,AGI,ASEAN - GULF - INDIAN SUBCONTINENT SERVICE
HDMU,AG2,ASIA GULF EXPRESS SERVICE 2
HDMU,A1X,AUSTRALIA EXPRESS SERVICE 1
HDMU,BH2,BOHAI FEEDER SERVICE 2
HDMU,CIX,China India Express
HDMU,CI3,China West India Express 3
HDMU,CKI,CKI Intra-Asia - CHINA KOREA INDONESIA
HDMU,CS2,CHINA - SOUTHEAST ASIA SERVICE 2
HDMU,CVT,China Vietnam Thailand (CVT)
HDMU,EC1,EAST COAST SERVICE 1
HDMU,EC2,EAST COAST SERVICE 2
HDMU,EC4,EAST COAST SERVICE 4
HDMU,EC5,EAST COAST SERVICE 5
HDMU,EC6,EAST COAST SERVICE 6
HDMU,FE2,FAR EAST EUROPE SERVICE 2
HDMU,FE3,FAR EAST EUROPE SERVICE 3
HDMU,FE4,FAR EAST EUROPE SERVICE 4
HDMU,FE5,Far East Europe 5 (FE5)
HDMU,FIL,FAR EAST - INDIA - LATIN AMERICA SERVICE
HDMU,FIM,FAR EAST INDIA MEDITERRANEAN SERVICE
HDMU,FP1-EUROPE,FAR EAST PACIFIC PENDULUM SERVICE 1
HDMU,FP1-US,FAR EAST PACIFIC PENDULUM SERVICE 1
HDMU,HP2,HAIPHONG SERVICE 2
HDMU,ICN,INTRA CROSS NETWORK SERVICE
HDMU,IF1,India Feeder 1
HDMU,IHP,INCHEON - HAIPHONG SERVICE
HDMU,JKP,JAPAN KOREA PHILIPPINES SERVICE
HDMU,JK1,JAPAN - KOREA SERVICE 1
HDMU,JK2,JAPAN KOREA SERVICE 2
HDMU,KCB,KOREA - CHINA - BANGLADESH SERVICE
HDMU,KHS,KOREA - HAIPHONG SERVICE
HDMU,KI1,KOREA INDONESIA SERVICE 1
HDMU,KI2,Korea Indonesia 2
HDMU,KME,KOREA MIDDLE - EAST EXPRESS SERVICE
HDMU,KM2,KM2 Intra-Asia - Korea China Malaysia 2
HDMU,KPX,KOREA PHILIPPINES EXPRESS SERVICE
HDMU,KTX,JAPAN THAILAND SERVICE
HDMU,LSX,LSX Intra-Asia - Laemchabang Singapore Express
HDMU,MD1,MEDITERRANEAN SERVICE 1
HDMU,MD2,MEDITERRANEAN SERVICE 2
HDMU,MD3,MEDITERRANEAN SERVICE 3
HDMU,NVX,NORTH CHINA - VIETNAM EXPRESS SERVICE
HDMU,NW1,NEW WEST LATIN AMERICA SERVICE 1
HDMU,NW2,NEW WEST LATIN AMERICA SERVICE 2
HDMU,NW3,New West Latin America Service 3
HDMU,PN1,PACIFIC NORTH SERVICE 1
HDMU,PN2,PACIFIC NORTH SERVICE 2
HDMU,PN3,PACIFIC NORTH SERVICE 3
HDMU,PN4,PACIFIC NORTH SERVICE 4
HDMU,PSX,PACIFIC SOUTH EXPRESS SERVICE
HDMU,PS3,PACIFIC SOUTH SERVICE 3
HDMU,PS4,Pacific South 4
HDMU,PS5,Pacific South 5
HDMU,PS6,PACIFIC SOUTH SERVICE 6
HDMU,PS7,PACIFIC SOUTH SERVICE 7
HDMU,PS8,Pacific South 8
HDMU,PTX,PUSAN TOMAKOMAI EXPRESS (PTX)
HDMU,PVS,SINGAPORE MANILA SERVICE
HDMU,SK1,SIHANOUKVILLE EXPRESS 1 (SK1)
HDMU,SR2,SEMARANG - EXPRESS SERVICE 2
HDMU,TCS,Thailand Chennai Service
HDMU,TMX,TMX Intra-Asia - Tianjin Manila Express
HDMU,TNS,THAILAND - NHAVA SHEVA SERVICE
HDMU,TSI,THAILAND - SINGAPORE - INDONESIA SERVICE
HDMU,TTP,TTP Intra-Asia - Tianjin To Philippines Service
HDMU,VTS,VIETNAM THAILAND SERVICE
HLCU,AALESUND-ROTTERDAM,AALESUND-ROTTERDAM SERVICE
HLCU,AA7,ASIA AMERICA SERVICE 7
HLCU,ADRIATIC-FDR,ADRIATIC FEEDER SERVICE
HLCU,ADRIATIC-SHUTTLE1-LOOP1,ADRIATIC  SHUTTLE1 SERVICE LOOP - 1
HLCU,ADRIATIC-SHUTTLE1-LOOP2,ADRIATIC  SHUTTLE1 SERVICE LOOP - 2
HLCU,ADRIATIC-SHUTTLE1-LOOP3,ADRIATIC  SHUTTLE1 SERVICE LOOP - 3
HLCU,ADX,Adria Express
HLCU,AEX,ASIA EUROPE EXPRESS SERVICE
HLCU,AG2,ASIA GULF EXPRESS SERVICE 2
HLCU,AG3,ASIA GULF EXPRESS SERVICE 3
HLCU,AJMAN-FDR,AJMAN FEEDER SERVICE
HLCU,AL2,ATLANTIC SERVICE - LOOP 2
HLCU,AL3,ATLANTIC SERVICE - LOOP 3
HLCU,AL4,ATLANTIC SERVICE - LOOP 4
HLCU,AL5,ATLANTIC SERVICE - LOOP 5
HLCU,AL6,ATLANTIC SERVICE - LOOP 6
HLCU,AL7,ATLANTIC SERVICE - LOOP 7
HLCU,AMAZONAS,AMAZONAS SERVICE
HLCU,AME1,ASIA - MEXICO EXPRESS SERVICE
HLCU,AMF,ASIA - MIDDLE EAST FEEDER SERVICE
HLCU,ANP,AUSTRALIA - NEW ZEALAND - PANAMA SERVICE
HLCU,ANTWERP-BELFAST,ANTWERP - BELFAST SERVICE
HLCU,AN1,SOUTH AMERICA - ASIA SERVICE - LOOP 1
HLCU,AN2,South America - Asia / Loop 2
HLCU,AOF,Angola Feeder (AOF)
HLCU,AR1,Asia Red Sea Service
HLCU,ASA,AEGEAN SPAIN SERVICE
HLCU,ASE,ASIA - SOUTH AMERICA EAST COAST SERVICE
HLCU,AS2,ASIA - SOUTH AMERICA EAST COAST SERVICE - LOOP 2
HLCU,ATA,A-SERVICE
HLCU,AT1,St. Lawrence Cont. Service - Route 1
HLCU,AT2,SAINT LAWRENCE CONTAINER SERVICE - ROUTE 2
HLCU,AT3,Saint John Express
HLCU,AWA,ASIA WEST AFRICA SERVICE
HLCU,BALTICS3,BALTICS SERVICE 3
HLCU,BALTIC-XP-2,BALTIC EXPRESS SERVICE 2
HLCU,BALTIC-XP-4,BALTIC EXPRESS SERVICE 4
HLCU,BANGLADESH-FDR-1,BANGLADESH FEEDER SERVICE 1
HLCU,BANGLADESH-FDR-2,BANGLADESH FEEDER SERVICE 2
HLCU,BAX,Baltic Express
HLCU,BBX,BELGIUM BALTIC EXPRESS SERVICE
HLCU,BELAWAN-SG,BELAWAN - SINGAPORE SERVICE
HLCU,BEX,BARCELONA EXPRESS SERVICE
HLCU,BF1,BOHAI FEEDER SERVICE 1
HLCU,BF2,BOHAI FEEDER SERVICE 2
HLCU,BF3,Bohai Feeder 3
HLCU,BINTULU-PORTKELANG,BINTULU-PORTKELANG SERVICE
HLCU,BOHAM,SSL EUROPE BOTHNIA HAMBURG FEEDER SERVICE
HLCU,BSX,BLACK SEA EXPRESS SERVICE
HLCU,BUENOS_AIRES-ASUNCION,BUENOS AIRES - ASUNCION FEEDER SERVICE
HLCU,BUSAN-AKITA,BUSAN - AKITA SERVICE
HLCU,BUSAN-LIANYUNGANG,BUSAN - LIANYUNGANG SERVICE
HLCU,BUSAN-TOKYO,BUSAN - TOKYO SERVICE
HLCU,BUSAN-TOMAKOMAI,BUSAN - TOMAKOMAI SERVICE
HLCU,CAGAYANDEORO-FDR,CAGAYAN DE ORO  FEEDER SERVICE
HLCU,CALYPSO,CALYPSO SERVICE
HLCU,CARTAGENA-MARACAIBO,CARTAGENA MARACAIBO SERVICES
HLCU,CAS,PILU - CALCUTTA EXPRESS SERVICE
HLCU,CAT,CHINA - AUSTRALIA - TAIWAN SERVICE
HLCU,CAUCEDO - GUSTAVIA,CAUCEDO - GUSTAVIA CARIBBEAN SERVICE
HLCU,CCE,California Central America Service
HLCU,CCF,Chittagong Colombo Feeder
HLCU,CES,CARIBBEAN EXPRESS SERVICE
HLCU,CIX,CHINA - INDIA SERVICE
HLCU,CKX,CHINA - KENYA EXPRESS SERVICE
HLCU,CML2,MAEU - BUSAN - JAPAN SERVICE 2
HLCU,COCHIN-COLOMBO,COCHIN COLOMBO SHUTTLE SERVICE
HLCU,COCHIN-JEBEL_ALI,COCHIN - JEBEL_ALI SERVICE
HLCU,COLOMBO-KATTUPALLI,COLOMBO KATTUPALLI SERVICE
HLCU,COLOMBO-MALE,COLOMBO - MALE SERVICE
HLCU,CON,CON
HLCU,CON-LOOP1,CONOSUR SERVICE - LOOP1
HLCU,CON-LOOP2,CONOSUR SERVICE - LOOP2
HLCU,CORK-ANTWERP,CORK ANTWERP SERVICE
HLCU,CUS,CARIBBEAN SEA - CUBA SERVICE
HLCU,CX4,CARIBBEAN EXPRESS SERVICE 4
HLCU,C4EX,CARIBBEAN - CENTRAL AMERICA FEEDER SERVICE
HLCU,DA_NANG-VUNG_TAU,DA-NANG - VUNG TAU SERVICE
HLCU,DEX,Dakar Express
HLCU,DKS,DENMARK SERVICE
HLCU,DUBLIN-ANTWERP,DUBLIN - ANTWERP SERVICE
HLCU,DUBLIN-LIVERPOOL,DUBLIN LIVERPOOL FEEDER SERVICE
HLCU,EAS2,EAS2 East Africa Service 2
HLCU,EAS4,East Africa Service 4 (EAS4)
HLCU,EA2,EA2 ? East Africa Service 2
HLCU,EA3,EAST AFRICA SERVICE 3
HLCU,EA4,EAST AFRICA SERVICE 4
HLCU,ECUKS1,EUROPE EAST COAST UNITED KINGDOM ROTTERDAM SERVICE 1
HLCU,ECUKS2,EAST COAST UNITED KINGDOM SERVICE 2
HLCU,ECUKS3,EAST COAST UNITED KINGDOM SERVICE 3
HLCU,ECX,NORTH EUROPE - SOUTH AMERICA EAST COAST EXPRESS SERVICE
HLCU,EC1,East Coast Loop 1 - Transpacific Services
HLCU,EC2,East Coast Loop 2
HLCU,EC4,EAST COAST SERVICE - LOOP 4
HLCU,EC5,EAST COAST SERVICE - LOOP 5
HLCU,EC6,EAST COAST LOOP 6
HLCU,EEF,EUROPE BALTIC FEEDER SERVICE
HLCU,EGYPT,EGYPT SERVICE
HLCU,EGYPT-ISRAEL1,EGYPT - ISRAEL SERVICE
HLCU,EIM,EUROPE - ICELAND SERVICE
HLCU,ELF,EAST LONDON FEEDER SERVICE
HLCU,EMX,EUROPE MEDITERRANEAN EXPRESS SERVICE
HLCU,EUROPE BALTIC-FDR-1,EUROPE BALTIC FEEDER SERVICE
HLCU,EUROPE BALTIC-FDR-2,EUROPE BALTIC FEEDER SERVICE
HLCU,FDR-DEHAMSENRK-2,FDR-DEHAMSENRK-2
HLCU,FDR-HKHKGCNNSA-1,FDR-HKHKGCNNSA-1
HLCU,FDR-KHPNHVNVUT-1,FDR-KHPNHVNVUT-1
HLCU,FE2,FAR EAST SERVICE - LOOP 2
HLCU,FE3,FAR EAST SERVICE - LOOP 3
HLCU,FE4,FAR EAST SERVICE - LOOP 4
HLCU,FE5,FAR EAST EUROPE SERVICE 5
HLCU,FE9,Far East Loop 9
HLCU,FP1,FAR EAST PACIFIC SERVICE 1
HLCU,FTP,PACIFIC SOUTH SERVICE LOOP 1
HLCU,FUZHOU-HONGKONG,FUZHOU - HONGKONG SERVICE
HLCU,FUZHOU-NINGBO,FUZHOU - NINGBO SERVICE
HLCU,FUZHOU-XIAMEN-FDR,FUZHOU XIAMEN FEEDER SERVICE
HLCU,GAS,PIRAEUS - ALGIERS SERVICE
HLCU,GAX,PIRAEUS DURRES FEEDER SERVICE
HLCU,GCS,Gulf Caribbean Service
HLCU,GC2,GULF CARIBBEAN SERVICE 2
HLCU,GEM,GULF EAST MEDITERRANEAN SERVICE
HLCU,GERMANY-NORWAY,GERMANY NORWAY SERVICE
HLCU,GJEMNES-ROTTERDAM,GJEMNES ROTTERDAM SERVICE
HLCU,GREECE-LIBYA1,GREECE-LIBYA1 SERVICE
HLCU,GSE,GUYANA - SURINAME LINE SERVICE
HLCU,GSX,GERMANY - SWEDEN EXPRESS SERVICE
HLCU,GS1,UNITED STATES GULF - SOUTH AMERICA EAST COAST SERVICE 1
HLCU,GUINEA-SINGAPORE,GUINEA SINGAPORE SERVICE
HLCU,GULFEIN1,FAS GULF EMIRATES INDIA FEEDER  1
HLCU,GULFFEX,FAS OMAN CONTAINER FEX LINE SERVICE
HLCU,GULFJJS2,FAS GULF JEDDAH FEEDER SERVICE 2
HLCU,HAIPHONG-SHEKOU,HAIPHONG - SHEKOU SERVICE
HLCU,HAITI-FDR,HAITI FEEDER SERVICE
HLCU,HALDIA-COLOMBO,HALDIA - COLOMBO SERVICE
HLCU,HAMBURG-AAHUS,HAMBURG - AAHUS SERVICE
HLCU,HAMBURG-AALESUND,HAMBURG AALESUND SERVICE
HLCU,HAMBURG-IMMINGHAM,HAMBURG - IMMINGHAM SERVICE
HLCU,HAMILTON-NEWYORK,HAMILTON - NEW YORK SERVICE
HLCU,HAMRAU,HAMBURG RAUMA SERVICE
HLCU,HAZIRA-MUNDRA,HAZIRA - MUNDRA SERVICE
HLCU,HONGKONG-HAIPHONG,HONGKONG - HAIPHONG SERVICE
HLCU,HONOLULU-LOS_ANGELES,HONOLULU SERVICE
HLCU,IBX2,NORTH CONTINENT - IBERIA EXPRESS SERVICE
HLCU,IES2,INTRA EUROPE SERVICE 2
HLCU,IEX,SOUTH EAST INDIA - EUROPE EXPRESS SERVICE
HLCU,IG1,IG1- India Gulf Service 1
HLCU,IG2,INDIA GULF SERVICE 2
HLCU,IMEX,INDIAN SUBCONTINENT - MEDITERRANEAN EXPRESS SERVICE
HLCU,INDAMEX,India America Express
HLCU,INDIAN_OCEAN-JEBEL_ALI,INDIAN OCEAN JEBEL ALI SERVICE
HLCU,INTRA-COLOMBIA,INTRA - COLOMBIA SERVICE
HLCU,INTRA-EUROPE-FDR-1,INTRA - EUROPE  FEEDER SERVICE 1
HLCU,INTRA-EUROPE-FDR-2,INTRA EUROPE FEEDER SERVICE 2
HLCU,INTRA-EUROPE-FDR-3,INTRA EUROPE FEEDER SERVICE 3
HLCU,INTRA-EUROPE-FDR-4,INTRA - EUROPE  FEEDER SERVICE 4
HLCU,INTRA-EUROPE-FDR-5,INTRA - EUROPE FEEDER SERVICE 5
HLCU,INTRA-EUROPE-LOOP1,INTRA - EUROPE LOOP SERVICE
HLCU,INTRA-MALAYSIA,INTRA MALAYSIA  SERVICE
HLCU,INTRA-PORTUGAL,INTRA - PORTUGAL SERVICE
HLCU,IN2,MIDDLE EAST - INDIA - NORTH AMERICA SERVICE
HLCU,IOF,INDIAN OCEAN FEEDER SERVICE
HLCU,IOS,INDIAN OCEAN SERVICE
HLCU,IO3,INDIAN OCEAN SERVICE 3
HLCU,IQUIQUE-CALLAO,IQUIQUE - CALLAO SERVICE
HLCU,ISKENDERUN-DAMIETTA,ISKENDERUN-DAMIETTA SERVICE
HLCU,IZMAIL-CONSTANTA,IZMAIL CONSTANTA LOOP 1
HLCU,JAMBI,JAMBI - SINGAPORE SERVICE
HLCU,JCS,ASIA - LATIN AMERICA SERVICE
HLCU,JEBELALI-AJMAN,JEBEL ALI TO AJMAN FEEDER SERVICE
HLCU,JEBELALI-AJMAN-2,JEBEL ALI TO AJMAN FEEDER SERVICE
HLCU,JEBELALI-MUHAMMADBINQASIM,JEBELALI - MUHAMMADBINQASIM SERVICE
HLCU,JIUJIANG-SHANGHAI,JIUJIANG - SHANGHAI SERVICE
HLCU,JMCSA,MEDITERRANEAN CANADA SERVICE 1
HLCU,JP1,Japan Feeder
HLCU,JSJ,JAPAN - SINGAPORE - JAKARTA
HLCU,JSW2,JAPAN SOUTH WEST SERVICE 2
HLCU,KARACHI-COLOMBO,KARACHI-COLOMBO SERVICE
HLCU,KEC,KINGSTON EAST CARIBBEAN SERVICE
HLCU,KHS,KOREA HOKKAIDO SERVICE
HLCU,KMS,KOTA KINABALU - MUARA SERVICE
HLCU,KOK,ANTWERP KEMI SERVICE
HLCU,KOLKATA - VISAKHAPATNAM,KOLKATA - VISAKHAPATNAM SERVICE
HLCU,KOLKATA-FDR-1,KOLKATA FEEDER SERVICE 1
HLCU,KOLKATA-FDR-3,KOLKATA FEEDER SERVICE 3
HLCU,KUANTAN-SINGAPORE,KUANTAN - SINGAPORE SERVICE
HLCU,KWF,Kuwait Feeder Service
HLCU,LBX,LEVANT BLACK SEA EXPRESS SERVICE
HLCU,LIVERPOOL-ROTTERDAM,LIVERPOOL- ROTTERDAM SERVICE
HLCU,MALAGA-VALENCIA,MALAGA-VALENCIA SERVICE
HLCU,MANGALORE-COLOMBO,MANGALORE COLOMBO SERVICE
HLCU,MANGALORE-MUNDRA,MANGALORE MUNDRA SERVICE
HLCU,MANILA-HONGKONG,MANILA - HONGKONG SERVICE
HLCU,MANZANILLO-BARRANQUILLA,MANZANILLO - BARRANQUILLA SERVICE
HLCU,MARIEL-SANTIAGO_DE_CUBA,MARIEL -  SANTIAGO_DE_CUBA SERVICE
HLCU,MAX,MAPUTO EXPRESS SERVICE
HLCU,MCS,MOROCCAN CABOTAGE SERVICE
HLCU,MDS,MEDITERRANEAN CANARIA SERVICE
HLCU,MD1,MEDITERRANEAN SERVICE 1
HLCU,MD2,MEDITERRANEAN SERVICE 2
HLCU,MD3,MD3 Mediterranean Service 3
HLCU,MGX,MEDITERRANEAN GULF EXPRESS  SERVICE
HLCU,MIAX,Middle East India Africa Express
HLCU,MIZUSHIMA-FDR,MIZUSHIMA FEEDER SERVICE
HLCU,MONGLA-SINGAPORE,MONGLA - SINGAPORE SERVICE
HLCU,MONTEVIDEO-ASUNCION,MONTEVIDEO - ASUNCION FEEDER SERVICE
HLCU,MONTEVIDEO-ROSARIO-ZARATE,MONTEVIDEO-ROSARIO-ZARATE SERVICE
HLCU,MONTEVIDEO-ZARATE,MONTEVIDEO-ZARATE SERVICE
HLCU,MSE,MEDITERRANEAN - SOUTH AMERICA EAST COAST  SERVICE
HLCU,MSW,Mediterranean South America West Coast Service
HLCU,MTS,MOROCCO TUNISIA SERVICE
HLCU,MUNDRA-SOHAR,MUNDRA SOHAR FEEDER SERVICE
HLCU,MWX,MWX Mediterranean West Africa Express
HLCU,NAF,HONOLULU - GUAM SERVICE
HLCU,NANJING-NINGBO,NANJING - NINGBO SERVICE
HLCU,NAX,NORTH EAST ASIA - AUSTRALIA EXPRESS SERVICE
HLCU,NINGBO-JAPAN,NINGBO - JAPAN SERVICE
HLCU,NO,NORWAY SERVICE
HLCU,NORDIC1,NORDIC SERVICE 1
HLCU,NO2,NORWAY SERVICE 2
HLCU,NPX,North Sea Poland Express
HLCU,NZ-TASMAN1,NEW ZEALAND - PACIFICA COASTAL FEEDER SERVICE
HLCU,NZ-TASMAN2,NEW ZEALAND - PACIFICA COASTAL FEEDER SERVICE
HLCU,NZ-TASMAN3,NEW ZEALAND - PACIFICA COASTAL FEEDER SERVICE
HLCU,PAF,Patagonia Feeder
HLCU,PANAMA-COLOMBIA1,PANAMA - COLOMBIA FEEDER SERVICE 1
HLCU,PAX,PERKINS ANL EXPRESS SERVICE
HLCU,PCX,PANAMA CENTRAL AMERICAS X-PRESS
HLCU,PEX,Poland Express
HLCU,PH1-PHI1,PHILIPPINE FEEDER SERVICE 1
HLCU,PID,PHILIPPINES INDONESIA EXPRESS SERVICE
HLCU,PIRAEUS - VARNA,PIRAEUS - VARNA SERVICE
HLCU,PLS,POLAND SERVICE
HLCU,PN1,PACIFIC NORTH SERVICE - LOOP 1
HLCU,PN2,PACIFIC NORTH SERVICE - LOOP 2
HLCU,PN3,PACIFIC NORTH SERVICE - LOOP 3
HLCU,PN4,PACIFIC NORTH WEST COAST LOOP 4
HLCU,POLANDS2,POLAND SZCZECIN SERVICE 2
HLCU,PORTUGAL,PORTUGAL FEEDER SERVICE
HLCU,PROGRESO-HOUSTON,PROGRESO - HOUSTON SERVICE
HLCU,PRW,PERAWANG FEEDER SERVICE
HLCU,PS3,PACIFIC SOUTH SERVICE - LOOP 3
HLCU,PS4,PACIFIC SOUTH SERVICE - LOOP 4
HLCU,PS5,PACIFIC SOUTH SERVICE - LOOP 5
HLCU,PS6,PACIFIC SOUTH SERVICE - LOOP 6
HLCU,PS7,Pacific South Loop 7
HLCU,PS8,Pacific South Loop 8 - Transpacific Services
HLCU,QINGDAO-LIANYUNGANG,QINGDAO - LIANYUNGANG SERVICE
HLCU,QUI_NHON-VUNG_TAU,QUI NHON - VUNG TAU SERVICE
HLCU,RADES-GENOA,RADES - GENOA SERVICE
HLCU,RCK1,RCL KAMBARA SERVICE
HLCU,RCK8,RCK8 SERVICE
HLCU,RDX2,IRELAND SERVICE 2
HLCU,REYKJAVIK-FDR,REYKJAVIK - FEEDER SERVICE
HLCU,RIO-SHUTTLE,LOG IN - RIO SHUTTLE SERVICE
HLCU,ROTTERDAM-BREVIK,ROTTERDAM - BREVIK SERVICE
HLCU,ROTTERDAM-DUBLIN,ROTTERDAM-DUBLIN SERVICE
HLCU,ROTTERDAM-DUNKERQUE,ROTTERDAM - DUNKERQUE SERVICE
HLCU,ROTTERDAM-FREDRIKSTAD,ROTTERDAM  FREDRIKSTAD SERVICE
HLCU,ROTTERDAM-GOTHENBURG,ROTTERDAM GOTHENBURG SERVICE
HLCU,ROTTERDAM-HELSINKI,ROTTERDAM HELSINKI FEDDER SERVICE
HLCU,ROTTERDAM-KOTKA,ROTTERDAM KOTKA SERVICE
HLCU,ROTTERDAM-KRISTIANSAND,ROTTERDAM KRISTIANSAND SERVICE
HLCU,ROTTERDAM-NORWAY1,ROTTERDAM-NORWAY SERVICE 1
HLCU,ROTTERDAM-NORWAY2,ROTTERDAM - NORWAY SERVICE 2
HLCU,ROTTERDAM-NORWAY3,ROTTERDAM NORWAY SERVICE 3
HLCU,ROTTERDAM-SOUTHAMPTON,ROTTERDAM - SOUTHAMPTON SERVICE
HLCU,ROTTERDAM-UK-FDR3,ROTTERDAM-UK-FDR3
HLCU,RS3,RED SEA FEEDER SERVICE 3
HLCU,RS4,RS4 ? Red Sea Feeder 4
HLCU,RS5,RS5 ? Red Sea Feeder 5
HLCU,RUSSIA-FDR,RUSSIA FEEDER SERVICE
HLCU,SAL,SOUTH EAST ASIA - AUSTRALIA SERVICE
HLCU,SALALAH-JEBELALI,SALALAH - JEBEL ALI FEEDER SERVICE
HLCU,SAT,South America - Africa - Triangle Service
HLCU,SAX,SAX South Africa Express
HLCU,SA1,SA1 South Africa Asia Express 1
HLCU,SA2,SOUTH AFRICA ASIA EXPRESS SERVICE 2
HLCU,SEA,SOUTH EAST ASIA - AUSTRALIA SERVICE LOOP 2
HLCU,SEC,SOUTH AMERICA EAST COAST SERVICE
HLCU,SEDK1,SWEDEN - DENMARK SERVICE 1
HLCU,SEM,SPAIN-EAST MEDITERRANEAN SERVICE
HLCU,SENDAI-BUSAN,SENDAI - BUSAN SERVICE
HLCU,SE2,SOUTHEAST ASIA SERVICE 2
HLCU,SHANGHAI-FDR-1,SHANGHAI FEEDER SERVICE 1
HLCU,SHANGHAI-FDR-2,SHANGHAI FEEDER SERVICE 2
HLCU,SHANGHAI-FDR-3,SHANGHAI FEEDER SERVICE 3
HLCU,SHANGHAI-FDR-6,SHANGHAI FEEDER SERVICE 6
HLCU,SHANGHAI-FDR-7,SHANGHAI FEEDER SERVICE 7
HLCU,SHANGHAI-JAPAN,SHANGHAI - JAPAN SERVICE
HLCU,SHANGHAI-LIANYUNGANG,SHANGHAI - LIANYUNGANG SERVICE
HLCU,SHANGHAI-TAICANG,SHANGHAI - TAICANG SERVICE
HLCU,SHANGHAI-WUHU,SHANGHAI - WUHU SERVICE
HLCU,SHANGHAI-YUEYANG,SHANGHAI - YUEYANG SERVICE
HLCU,SHANGHAI-ZHANGJIAGANG,SHANGHAI - ZHANGJIAGANG SERVICE
HLCU,SHARJAH-FDR,SHARJAH FEEDER SERVICE
HLCU,SHARJAH-FDR-2,SHARJAH FEEDER SERVICE 2
HLCU,SHUNDE-YANTIAN,SHUNDE-YANTIAN SERVICE
HLCU,SINGAPORE-BATAM,SINGAPORE BATAM  SERVICE
HLCU,SINGAPORE-DAMPIER,SINGAPORE DAMPIER SERVICE
HLCU,SINGAPORE-JAKARTA,SINGAPORE - JAKARTA SERVICE
HLCU,SINGAPORE-KUANTAN,SINGAPORE - KUANTAN SERVICE
HLCU,SINGAPORE-MALAYSIA,SINGAPORE - MALAYSIA SERVICE
HLCU,SINGAPORE-MONGLA,SINGAPORE - MONGLA SERVICE
HLCU,SINGAPORE-PALEMBANG,SINGAPORE - PALEMBANG SERVICE
HLCU,SINGAPORE-PORTKLANG,SINGAPORE - PORT KELANG SERVICE
HLCU,SINGAPORE-SIHANOUKVILLE,SINGAPORE - SIHANOUKVILLE SERVICE
HLCU,SINGAPORE-VISAKHAPATNAM,SINGAPORE-VISAKHAPATNAM SERVICE
HLCU,SINGAPORE-YANGON,SINGAPORE - YANGON SERVICE
HLCU,SKX2,SETONAI KAI KYUSHU SERVICE 2
HLCU,SONGKHLA-SINGAPORE,SONGKHLA - SINGAPORE SERVICE
HLCU,SOUTHAMPTON-FDR,SOUTHAMPTON FEEDER SERVICE
HLCU,SOUTH-ATLANTIC-1,SOUTH ATLANTIC SERVICE 1
HLCU,SPAIN-FDR1,SPAIN - FEEDER SERVICE 1
HLCU,SPAIN-FDR3,SPAIN - FEEDER SERVICE 3
HLCU,SPAIN-PORTUGAL-FDR2,SPAIN - PORTUGAL FEEDER SERVICE 2
HLCU,SPL,SURABAYA - PENANG LOOP SERVICE
HLCU,SPX,SPAIN - PORTUGAL EXPRESS SERVICE
HLCU,SRG,SINGAPORE SEMARANG SERVICE
HLCU,SS1,SINGAPORE SURABAYA SERVICE LOOP 1
HLCU,SS2,Singapore Surabaya 2
HLCU,SVG,SOUTH CHINA - VIETNAM SERVICE
HLCU,SWX,SOUTH AMERICA WEST COAST SERVICE
HLCU,S2A,South East Asia Australia Loop 3
HLCU,TAIZHOU-SHANGHAI,TAIZHOU-SHANGHAI SERVICE
HLCU,TANJUNG_PELEPAS-SINGAPORE,TANJUNG_PELEPAS - SINGAPORE SERVICE
HLCU,TBE,ZIMU - TRINIDAD - BARBADOS EXPRESS SERVICE
HLCU,TEX,Turkey East Coast Express (TEX)
HLCU,THS2,SKLU - TOHOKU HOKKAIDO SERVICE 2
HLCU,THS4,TOHOKU HOKKAIDO SERVICE 4
